Draw date,Last Day To Claim,Winning Numbers,Megaball,Megaplier,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Megaplier),Match 5 CO Winners (with Megaplier),Match 4 + Megaball Prize,Match 4 + Megaball CO Winners,Match 4 + Megaball Prize (with Megaplier),Match 4 + Megaball CO Winners (with Megaplier),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Megaplier),Match 4 CO Winners (with Megaplier),Match 3 + Megaball Prize,Match 3 + Megaball CO Winners,Match 3 + Megaball Prize (with Megaplier),Match 3 + Megaball CO Winners (with Megaplier),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Megaplier),Match 3 CO Winners (with Megaplier),Match 2 + Megaball Prize,Match 2 + Megaball CO Winners,Match 2 + Megaball Prize (with Megaplier),Match 2 + Megaball CO Winners (with Megaplier),Match 1 + Megaball Prize,Match 1 + Megaball CO Winners,Match 1 + Megaball Prize (with Megaplier),Match 1 + Megaball CO Winners (with Megaplier),Match 0 + Megaball Prize,Match 0 + Megaball CO Winners,Match 0 + Megaball Prize (with Megaplier),Match 0 + Megaball CO Winners (with Megaplier)
"Aug. 5, 2014",02/01/2015,25 - 28 - 36 - 45 - 53,6,5,"$100,000,000","$58,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,4,"$2,500",0,$50,15,$250,4,$5,209,$25,114,$5,295,$25,153,$2,2767,$10,1337,$1,7187,$5,3468
"Aug. 1, 2014",01/28/2015,13 - 29 - 34 - 37 - 72,6,5,"$87,000,000","$50,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",1,$50,9,$250,3,$5,151,$25,82,$5,267,$25,146,$2,2121,$10,995,$1,5567,$5,2936
"July 29, 2014",01/25/2015,2 - 8 - 16 - 43 - 74,1,4,"$77,000,000","$45,300,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",1,"$20,000",0,$500,2,"$2,000",0,$50,9,$200,5,$5,163,$20,80,$5,242,$20,118,$2,2029,$8,980,$1,5252,$4,2550
"July 25, 2014",01/21/2015,22 - 29 - 33 - 41 - 68,12,5,"$67,000,000","$39,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",0,$50,8,$250,6,$5,153,$25,77,$5,218,$25,109,$2,1817,$10,1051,$1,5018,$5,2743
"July 22, 2014",01/18/2015,14 - 18 - 22 - 31 - 47,15,3,"$58,000,000","$33,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,2,"$1,500",0,$50,8,$150,7,$5,168,$15,79,$5,235,$15,116,$2,1834,$6,987,$1,4667,$3,2658
"July 18, 2014",01/14/2015,5 - 8 - 59 - 65 - 72,3,3,"$50,000,000","$29,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",1,$500,2,"$1,500",0,$50,5,$150,4,$5,111,$15,67,$5,186,$15,95,$2,1721,$6,870,$1,4318,$3,2435
"July 15, 2014",01/11/2015,2 - 4 - 17 - 36 - 40,5,2,"$41,000,000","$23,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,1,"$1,000",0,$50,8,$100,7,$5,124,$10,81,$5,222,$10,114,$2,1638,$4,1035,$1,4250,$2,2362
"July 11, 2014",01/07/2015,9 - 13 - 30 - 35 - 69,10,5,"$32,000,000","$18,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",1,$50,4,$250,6,$5,103,$25,66,$5,176,$25,104,$2,1487,$10,882,$1,3624,$5,2112
"July 8, 2014",01/04/2015,14 - 25 - 27 - 48 - 49,9,5,"$25,000,000","$14,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",1,$50,11,$250,4,$5,109,$25,54,$5,187,$25,97,$2,1478,$10,862,$1,3707,$5,2198
"July 4, 2014",01/01/2015,16 - 33 - 39 - 58 - 69,2,5,"$20,000,000","$11,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$100,0,$500,3,$50,5,$250,5,$5,90,$25,51,$5,129,$25,87,$2,1239,$10,777,$1,3370,$5,2093
"July 1, 2014",12/28/2014,9 - 22 - 38 - 47 - 49,15,3,"$15,000,000","$8,600,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",1,$500,0,"$1,500",0,$50,4,$150,8,$5,93,$15,62,$5,198,$15,102,$2,1363,$6,820,$1,3544,$3,2254
"June 27, 2014",12/24/2014,15 - 29 - 31 - 46 - 64,10,3,"$33,000,000","$19,200,000",1,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,2,"$1,500",2,$50,7,$150,4,$5,97,$15,66,$5,165,$15,96,$2,1436,$6,792,$1,3831,$3,2310
"June 24, 2014",12/21/2014,13 - 17 - 24 - 47 - 65,10,4,"$25,000,000","$14,400,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,3,"$2,000",1,$50,5,$200,6,$5,115,$20,70,$5,160,$20,99,$2,1376,$8,857,$1,3783,$4,2248
"June 20, 2014",12/17/2014,1 - 22 - 25 - 29 - 56,3,5,"$20,000,000","$11,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",1,$50,7,$250,5,$5,118,$25,52,$5,188,$25,112,$2,1358,$10,796,$1,3549,$5,2148
"June 17, 2014",12/14/2014,10 - 14 - 24 - 47 - 60,3,4,"$15,000,000","$8,600,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",1,"$20,000",0,$500,2,"$2,000",0,$50,8,$200,6,$5,96,$20,67,$5,148,$20,106,$2,1381,$8,836,$1,3635,$4,2195
"June 13, 2014",12/10/2014,7 - 38 - 46 - 49 - 56,1,5,"$66,000,000","$37,900,000",1,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",1,$50,11,$250,8,$5,134,$25,71,$5,186,$25,118,$2,1666,$10,907,$1,4325,$5,2363
"June 10, 2014",12/07/2014,2 - 10 - 24 - 26 - 74,7,5,"$55,000,000","$31,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,4,"$2,500",0,$50,12,$250,13,$5,142,$25,102,$5,256,$25,152,$2,1859,$10,1095,$1,4726,$5,2796
"June 6, 2014",12/03/2014,12 - 29 - 37 - 49 - 72,9,4,"$45,000,000","$25,900,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,0,"$2,000",1,$50,10,$200,3,$5,95,$20,56,$5,161,$20,90,$2,1513,$8,929,$1,4105,$4,2432
"June 3, 2014",11/29/2014,19 - 28 - 62 - 66 - 74,6,3,"$34,000,000","$19,600,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,0,"$1,500",0,$50,8,$150,1,$5,113,$15,58,$5,171,$15,96,$2,1440,$6,921,$1,4124,$3,2384
"May 30, 2014",11/26/2014,10 - 13 - 42 - 43 - 62,2,4,"$26,000,000","$15,100,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",1,$500,2,"$2,000",1,$50,8,$200,4,$5,95,$20,42,$5,177,$20,101,$2,1392,$8,805,$1,3624,$4,2196
"May 27, 2014",11/23/2014,1 - 6 - 10 - 46 - 58,13,2,"$20,000,000","$11,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,1,"$1,000",0,$50,8,$100,8,$5,121,$10,69,$5,171,$10,108,$2,1475,$4,857,$1,3713,$2,2173
"May 23, 2014",11/19/2014,12 - 14 - 21 - 38 - 70,15,4,"$15,000,000","$8,600,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,2,"$2,000",5,$50,7,$200,4,$5,115,$20,60,$5,198,$20,111,$2,1482,$8,899,$1,3786,$4,2239
"May 20, 2014",11/16/2014,10 - 40 - 63 - 64 - 69,7,2,"$149,000,000","$86,100,000",1,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,6,"$1,000",1,$50,14,$100,8,$5,232,$10,92,$5,402,$10,164,$2,3401,$4,1543,$1,9484,$2,4564
"May 16, 2014",11/12/2014,13 - 14 - 16 - 50 - 56,11,5,"$136,000,000","$79,000,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",2,$50,12,$250,13,$5,201,$25,76,$5,384,$25,178,$2,3001,$10,1400,$1,7972,$5,3770
"May 13, 2014",11/09/2014,37 - 46 - 48 - 70 - 74,1,2,"$121,000,000","$69,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,0,"$1,000",3,$50,11,$100,8,$5,178,$10,81,$5,318,$10,139,$2,2712,$4,1183,$1,7323,$2,3321
"May 9, 2014",11/05/2014,10 - 28 - 39 - 51 - 59,14,2,"$105,000,000","$60,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,3,"$1,000",0,$50,9,$100,11,$5,196,$10,95,$5,294,$10,133,$2,2424,$4,1218,$1,6480,$2,3261
"May 6, 2014",11/02/2014,18 - 20 - 27 - 48 - 51,5,3,"$92,000,000","$52,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,4,"$1,500",0,$50,12,$150,5,$5,184,$15,94,$5,304,$15,159,$2,2484,$6,1299,$1,6342,$3,3233
"May 2, 2014",10/29/2014,1 - 18 - 26 - 35 - 40,13,5,"$81,000,000","$46,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,5,"$2,500",1,$50,12,$250,6,$5,157,$25,66,$5,246,$25,150,$2,2190,$10,1176,$1,5504,$5,2940
"April 29, 2014",10/26/2014,7 - 43 - 59 - 61 - 66,3,3,"$68,000,000","$38,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,1,"$1,500",1,$50,8,$150,5,$5,128,$15,86,$5,180,$15,122,$2,2036,$6,1032,$1,5287,$3,2872
"April 25, 2014",10/22/2014,3 - 11 - 18 - 20 - 66,9,2,"$59,000,000","$33,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",1,$500,3,"$1,000",1,$50,14,$100,9,$5,207,$10,95,$5,246,$10,147,$2,1911,$4,1030,$1,4505,$2,2585
"April 22, 2014",10/19/2014,2 - 18 - 19 - 49 - 50,1,3,"$48,000,000","$26,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",0,$500,2,"$1,500",1,$50,12,$150,4,$5,157,$15,75,$5,185,$15,115,$2,1649,$6,887,$1,4113,$3,2402
"April 18, 2014",10/15/2014,18 - 25 - 38 - 45 - 63,9,2,"$38,000,000","$21,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,1,"$1,000",1,$50,5,$100,9,$5,114,$10,73,$5,191,$10,100,$2,1618,$4,998,$1,4448,$2,2500
"April 15, 2014",10/12/2014,4 - 39 - 46 - 47 - 70,13,3,"$28,000,000","$15,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,1,"$1,500",0,$50,11,$150,2,$5,111,$15,57,$5,186,$15,113,$2,1709,$6,1017,$1,4563,$3,2785
"April 11, 2014",10/08/2014,3 - 42 - 44 - 47 - 57,8,5,"$20,000,000","$11,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",2,$50,8,$250,7,$5,109,$25,65,$5,177,$25,98,$2,1563,$10,997,$1,4017,$5,2514
"April 8, 2014",10/05/2014,35 - 36 - 41 - 60 - 71,3,3,"$15,000,000","$8,300,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,3,"$1,500",2,$50,9,$150,3,$5,122,$15,71,$5,176,$15,96,$2,1445,$6,931,$1,4336,$3,2757
"April 4, 2014",10/01/2014,1 - 10 - 15 - 41 - 54,9,2,"$30,000,000","$16,600,000",1,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,4,"$1,000",0,$50,8,$100,6,$5,115,$10,77,$5,196,$10,153,$2,1703,$4,1020,$1,4343,$2,2579
"April 1, 2014",09/28/2014,10 - 23 - 68 - 74 - 75,9,5,"$20,000,000","$11,100,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",1,$50,6,$250,1,$5,109,$25,92,$5,201,$25,109,$2,1728,$10,1021,$1,4660,$5,2792
"March 28, 2014",09/24/2014,2 - 3 - 9 - 50 - 73,12,3,"$15,000,000","$8,400,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,0,"$1,500",2,$50,12,$150,2,$5,122,$15,70,$5,211,$15,128,$2,1589,$6,1011,$1,4124,$3,2439
"March 25, 2014",09/21/2014,19 - 26 - 51 - 57 - 73,15,3,"$20,000,000","$11,191,942",1,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,2,"$1,500",2,$50,6,$150,7,$5,123,$15,76,$5,220,$15,122,$2,1701,$6,1100,$1,4779,$3,2821
"March 21, 2014",09/17/2014,2 - 23 - 30 - 35 - 53,10,5,"$15,000,000","$8,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",5,$50,12,$250,1,$5,145,$25,73,$5,222,$25,142,$2,1830,$10,1069,$1,4451,$5,2516
"March 18, 2014",09/14/2014,11 - 19 - 24 - 33 - 51,7,3,"$400,000,000","$223,000,000",2,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",1,$500,22,"$1,500",8,$50,98,$150,56,$5,1121,$15,511,$5,1974,$15,898,$2,15467,$6,7030,$1,39403,$3,17292
"March 14, 2014",09/10/2014,7 - 20 - 40 - 54 - 69,12,3,"$353,000,000","$198,400,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,8,"$1,500",2,$50,36,$150,13,$5,662,$15,282,$5,1008,$15,418,$2,8737,$6,3841,$1,23205,$3,9776
"March 11, 2014",09/07/2014,9 - 14 - 56 - 57 - 69,10,4,"$309,000,000","$169,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",1,"$20,000",1,$500,7,"$2,000",2,$50,29,$200,20,$5,534,$20,216,$5,861,$20,361,$2,7395,$8,3118,$1,19719,$4,8112
"March 7, 2014",09/03/2014,11 - 13 - 51 - 57 - 69,1,4,"$270,000,000","$148,100,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,5,"$2,000",4,$50,24,$200,10,$5,396,$20,187,$5,679,$20,298,$2,5517,$8,2325,$1,14802,$4,6327
"March 4, 2014",08/31/2014,10 - 29 - 31 - 35 - 45,10,2,"$240,000,000","$134,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,8,"$1,000",2,$50,35,$100,14,$5,463,$10,178,$5,677,$10,299,$2,5684,$4,2570,$1,14336,$2,6410
"Feb. 28, 2014",08/27/2014,3 - 31 - 50 - 58 - 59,6,4,"$216,000,000","$120,300,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,3,"$2,000",1,$50,26,$200,6,$5,323,$20,154,$5,598,$20,254,$2,4982,$8,2204,$1,12751,$4,5629
"Feb. 25, 2014",08/24/2014,12 - 18 - 25 - 35 - 66,15,5,"$195,000,000","$107,900,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,5,"$2,500",1,$50,11,$250,11,$5,290,$25,130,$5,518,$25,221,$2,4060,$10,1988,$1,10326,$5,4750
"Feb. 21, 2014",08/20/2014,23 - 29 - 32 - 45 - 46,15,5,"$172,000,000","$94,500,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",0,$50,15,$250,7,$5,272,$25,123,$5,423,$25,215,$2,3497,$10,1687,$1,9187,$5,4648
"Feb. 18, 2014",08/17/2014,23 - 29 - 31 - 37 - 70,14,5,"$154,000,000","$85,000,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,4,"$2,500",3,$50,21,$250,10,$5,222,$25,141,$5,349,$25,168,$2,3108,$10,1583,$1,8427,$5,4172
"Feb. 14, 2014",08/13/2014,20 - 28 - 35 - 71 - 72,7,3,"$139,000,000","$76,500,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,3,"$1,500",3,$50,19,$150,2,$5,205,$15,89,$5,383,$15,150,$2,2930,$6,1515,$1,7824,$3,4239
"Feb. 11, 2014",08/10/2014,43 - 64 - 67 - 71 - 73,4,2,"$122,000,000","$67,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,0,"$1,000",2,$50,13,$100,5,$5,179,$10,77,$5,294,$10,146,$2,2544,$4,1163,$1,7642,$2,3633
"Feb. 7, 2014",08/06/2014,11 - 21 - 23 - 35 - 64,10,3,"$107,000,000","$59,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",1,$500,2,"$1,500",2,$50,12,$150,10,$5,195,$15,90,$5,278,$15,122,$2,2308,$6,1141,$1,5868,$3,3017
"Feb. 4, 2014",08/03/2014,25 - 44 - 49 - 60 - 73,9,3,"$94,000,000","$52,500,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,0,"$1,500",0,$50,10,$150,7,$5,128,$15,77,$5,211,$15,132,$2,1945,$6,1065,$1,5479,$3,3098
"Jan. 31, 2014",07/30/2014,3 - 9 - 13 - 47 - 52,8,4,"$84,000,000","$46,700,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",1,"$20,000",0,$500,3,"$2,000",3,$50,12,$200,5,$5,169,$20,94,$5,272,$20,130,$2,2048,$8,1074,$1,4949,$4,2840
"Jan. 28, 2014",07/27/2014,7 - 16 - 28 - 53 - 60,2,3,"$71,000,000","$39,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,3,"$1,500",1,$50,10,$150,7,$5,152,$15,88,$5,231,$15,123,$2,1976,$6,1022,$1,4864,$3,2537
"Jan. 24, 2014",07/23/2014,22 - 45 - 46 - 47 - 65,10,5,"$62,000,000","$34,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,4,"$2,500",1,$50,10,$250,0,$5,118,$25,73,$5,216,$25,92,$2,1907,$10,1012,$1,4980,$5,2747
"Jan. 21, 2014",07/20/2014,8 - 23 - 33 - 45 - 52,4,4,"$51,000,000","$27,700,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,3,"$2,000",0,$50,7,$200,6,$5,134,$20,76,$5,253,$20,113,$2,1928,$8,1044,$1,4949,$4,2576
"Jan. 17, 2014",07/16/2014,1 - 10 - 26 - 31 - 51,11,4,"$41,000,000","$22,200,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,4,"$2,000",1,$50,7,$200,10,$5,154,$20,86,$5,212,$20,170,$2,1824,$8,1094,$1,4652,$4,2761
"Jan. 14, 2014",07/13/2014,4 - 23 - 26 - 62 - 69,13,3,"$30,000,000","$16,200,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",0,$500,1,"$1,500",2,$50,9,$150,2,$5,131,$15,78,$5,225,$15,117,$2,1836,$6,1083,$1,4666,$3,2830
"Jan. 10, 2014",07/09/2014,8 - 28 - 36 - 37 - 57,8,3,"$20,000,000","$10,700,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",0,$500,2,"$1,500",2,$50,11,$150,2,$5,91,$15,57,$5,218,$15,131,$2,1641,$6,1005,$1,4058,$3,2559
"Jan. 7, 2014",07/06/2014,13 - 34 - 56 - 62 - 64,6,5,"$15,000,000","$7,900,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",0,$50,16,$250,1,$5,112,$25,51,$5,156,$25,95,$2,1438,$10,842,$1,4166,$5,2455
"Jan. 3, 2014",07/02/2014,22 - 24 - 25 - 40 - 70,5,5,"$61,000,000","$32,100,000",1,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",0,$50,12,$250,7,$5,142,$25,75,$5,251,$25,150,$2,2185,$10,1210,$1,5630,$5,3103
"Dec. 31, 2013",06/29/2014,8 - 12 - 34 - 52 - 58,8,3,"$47,000,000","$25,100,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",0,$500,4,"$1,500",0,$50,16,$150,5,$5,193,$15,93,$5,292,$15,169,$2,2475,$6,1380,$1,6425,$3,3541
"Dec. 27, 2013",06/25/2014,4 - 15 - 35 - 48 - 49,11,5,"$35,000,000","$18,600,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",3,$50,7,$250,4,$5,114,$25,77,$5,195,$25,117,$2,1704,$10,999,$1,4433,$5,2582
"Dec. 24, 2013",06/22/2014,23 - 34 - 53 - 58 - 73,2,3,"$22,000,000","$11,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,1,"$1,500",2,$50,16,$150,7,$5,174,$15,63,$5,238,$15,132,$2,2057,$6,1171,$1,5667,$3,3144
"Dec. 20, 2013",06/18/2014,3 - 4 - 31 - 49 - 57,6,2,"$15,000,000","$8,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,0,"$1,000",1,$50,12,$100,5,$5,145,$10,76,$5,252,$10,136,$2,1916,$4,1059,$1,4856,$2,2719
"Dec. 17, 2013",06/15/2014,8 - 14 - 17 - 20 - 39,7,4,"$636,000,000","$341,200,000",2,0,"$1,000,000",0,"$4,000,000",0,"$5,000",6,"$20,000",2,$500,61,"$2,000",27,$50,274,$200,156,$5,4044,$20,1777,$5,6658,$20,2798,$2,53368,$8,23394,$1,137232,$4,58515
"Dec. 13, 2013",06/11/2014,19 - 24 - 26 - 27 - 70,12,2,"$425,000,000","$228,200,000",0,0,"$1,000,000",1,"$2,000,000",0,"$5,000",0,"$10,000",1,$500,25,"$1,000",6,$50,117,$100,49,$5,1535,$10,681,$5,2566,$10,1106,$2,20876,$4,9311,$1,53743,$2,23407
"Dec. 10, 2013",06/08/2014,5 - 12 - 22 - 41 - 65,13,2,"$344,000,000","$186,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,13,"$1,000",5,$50,51,$100,14,$5,746,$10,279,$5,1136,$10,510,$2,9369,$4,3945,$1,24487,$2,10008
"Dec. 6, 2013",06/04/2014,11 - 29 - 44 - 63 - 64,3,3,"$297,000,000","$158,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",0,$500,7,"$1,500",2,$50,27,$150,13,$5,417,$15,168,$5,652,$15,312,$2,5544,$6,2417,$1,14764,$3,6066
"Dec. 3, 2013",06/01/2014,7 - 12 - 41 - 44 - 59,3,3,"$257,000,000","$138,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",1,$500,4,"$1,500",6,$50,29,$150,17,$5,470,$15,198,$5,757,$15,339,$2,6155,$6,2596,$1,15646,$3,6689
"Nov. 29, 2013",05/28/2014,9 - 41 - 43 - 47 - 57,5,4,"$230,000,000","$124,600,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,6,"$2,000",0,$50,24,$200,11,$5,307,$20,137,$5,512,$20,212,$2,4539,$8,2007,$1,12172,$4,5322
"Nov. 26, 2013",05/25/2014,27 - 44 - 59 - 74 - 75,3,5,"$205,000,000","$111,500,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,6,"$2,500",3,$50,30,$250,10,$5,317,$25,157,$5,591,$25,208,$2,4615,$10,1848,$1,12538,$5,5295
"Nov. 22, 2013",05/21/2014,17 - 23 - 35 - 36 - 44,8,3,"$181,000,000","$97,700,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,9,"$1,500",3,$50,15,$150,9,$5,242,$15,100,$5,392,$15,200,$2,3259,$6,1388,$1,8517,$3,3747
"Nov. 19, 2013",05/18/2014,14 - 15 - 29 - 49 - 63,2,3,"$165,000,000","$90,100,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,3,"$1,500",0,$50,17,$150,6,$5,265,$15,101,$5,344,$15,153,$2,3131,$6,1358,$1,8278,$3,3612
"Nov. 15, 2013",05/14/2014,25 - 44 - 49 - 54 - 63,8,4,"$149,000,000","$81,100,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,2,"$2,000",0,$50,15,$200,3,$5,207,$20,93,$5,314,$20,163,$2,2702,$8,1244,$1,7544,$4,3355
"Nov. 12, 2013",05/11/2014,20 - 30 - 32 - 42 - 71,15,5,"$132,000,000","$71,100,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",1,$50,19,$250,5,$5,193,$25,105,$5,332,$25,162,$2,2916,$10,1307,$1,7559,$5,3454
"Nov. 8, 2013",05/07/2014,41 - 42 - 51 - 57 - 65,7,2,"$115,000,000","$62,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,2,"$1,000",1,$50,9,$100,8,$5,168,$10,58,$5,295,$10,119,$2,2477,$4,1199,$1,6999,$2,3450
"Nov. 5, 2013",05/04/2014,2 - 11 - 42 - 64 - 74,2,5,"$99,000,000","$54,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",0,$50,13,$250,6,$5,173,$25,64,$5,287,$25,132,$2,2531,$10,1092,$1,6264,$5,2814
"Nov. 1, 2013",04/30/2014,32 - 35 - 49 - 62 - 67,1,5,"$87,000,000","$48,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",1,$500,3,"$2,500",0,$50,7,$250,3,$5,130,$25,60,$5,247,$25,94,$2,2048,$10,805,$1,5539,$5,2425
"Oct. 29, 2013",04/27/2014,20 - 33 - 50 - 53 - 54,7,3,"$75,000,000","$41,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,2,"$1,500",2,$50,14,$150,2,$5,153,$15,78,$5,282,$15,72,$2,2258,$6,993,$1,5896,$3,2618
"Oct. 25, 2013",04/23/2014,6 - 16 - 45 - 54 - 60,15,2,"$65,000,000","$36,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",1,"$10,000",0,$500,3,"$1,000",2,$50,7,$100,3,$5,120,$10,59,$5,231,$10,132,$2,1927,$4,909,$1,5200,$2,2312
"Oct. 22, 2013",04/20/2014,2 - 3 - 19 - 52 - 71,14,5,"$55,000,000","$30,600,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",1,$50,12,$250,5,$5,141,$25,57,$5,201,$25,82,$2,1714,$10,816,$1,4220,$5,2060
