Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Pick 3,KLT GAS & GROCERIES,947 PINE ST,LOUISVILLE,80027,9,"$2,700"
Pick 3,KNOTTY PINE LIQUOR,3620 35TH AVE #9 & 10,EVANS,80620,1,$290
Pick 3,KOYOTE LIQUORS,202 NORTH BUS LOOP 50,OLATHE,81425,2,$600
Pick 3,KP IN LAPORTE,3312 W CTY RD 54G,LAPORTE,80535,31,"$8,400"
Pick 3,KRAMER'S WEDGE STORE,103 HILL ST,KERSEY,80644,1,$580
Pick 3,KREMMLING MERCANTILE,101 MARTIN WY,KREMMLING,80459,2,"$1,080"
Pick 3,K-STOP GAS & GROCERIES,4305 S LOWELL BLVD,DENVER,80236,9,"$4,340"
Pick 3,K&T GAS STATION,15351 E ILIFF AVE,AURORA,80013,39,"$13,100"
Pick 3,KUM & GO #0332,4720 TOWER RD,DENVER,80249,13,"$6,860"
Pick 3,KUM & GO #0335,16351 GREEN VALLEY RANCH BLVD,DENVER,80239,6,"$4,800"
Pick 3,KUM & GO #1903,700 E VICTORY WAY,CRAIG,81625,7,"$3,000"
Pick 3,KUM & GO #2926,2510 GILSTRAP,GLENWOOD SPRINGS,81601,2,$540
Pick 3,KUM & GO #305,3033 8TH AVE,EVANS,80620,75,"$34,510"
Pick 3,KUM & GO #308,7450 FEDERAL BLVD,WESTMINSTER,80030,4,"$1,140"
Pick 3,KUM & GO #313,5480 E 120TH AVE,THORNTON,80233,44,"$20,490"
Pick 3,KUM & GO #316,2999 BONANZA DRIVE,ERIE,80516,6,"$2,620"
Pick 3,KUM & GO #319,18465 W COLFAX AVE,GOLDEN,80401,9,"$4,500"
Pick 3,KUM & GO #320,250 E 136TH AVE,DENVER,80241,10,"$3,940"
Pick 3,KUM & GO #325,11505 W BELLEVIEW AVE,LITTLETON,80127,1,$250
Pick 3,KUM & GO #4923,705 TAUGHENBAUGH,RIFLE,81650,3,"$1,200"
Pick 3,KUM & GO #4951,105 6TH ST,GLENWOOD SPRINGS,81601,3,"$1,500"
Pick 3,KUM & GO #650,17970 KNOLLWOOD DRIVE,MONUMENT,80132,28,"$9,850"
Pick 3,KUM & GO #657,2190 VICKERS DRIVE,COLORADO SPRINGS,80918,33,"$11,680"
Pick 3,KUM & GO #658,6125 BARNES ROAD,COLORADO SPRINGS,80922,32,"$13,230"
Pick 3,KUM & GO #659,9665 PROMINENT PT,COLORADO SPRINGS,80924,48,"$22,670"
Pick 3,KUM & GO #663,5771 N CAREFREE CIR,COLORADO SPRINGS,80917,87,"$37,820"
Pick 3,KUM & GO #665,1206 INTERQUEST PKWY,COLORADO SPRINGS,80921,17,"$7,080"
Pick 3,KUM & GO #667,7375 DURYEA DR,COLORADO SPRINGS,80923,62,"$27,960"
Pick 3,KUM & GO #668,3091 N CHESTNUT STREET,COLORADO SPRINGS,80907,56,"$21,270"
Pick 3,KUM & GO #669,6735 N CAREFREE CIRCLE,COLORADO SPRINGS,80922,106,"$35,180"
Pick 3,KUM & GO #670,8050 FOUNTAIN MESA ROAD,FOUNTAIN,80817,70,"$27,150"
Pick 3,KUM & GO #672,3025 HANCOCK EXPRESS WAY,COLORADO SPRINGS,80916,88,"$33,640"
Pick 3,KUM & GO #673,620 E FILLMORE STREET,COLORADO SPRINGS,80907,41,"$14,570"
Pick 3,KUM & GO #674,1021 S NEVADA AVENUE,COLORADO SPRINGS,80903,20,"$7,450"
Pick 3,KUM & GO #676,2588 AIRPORT ROAD,COLORADO SPRINGS,80910,38,"$15,340"
Pick 3,KUM & GO #684,2422 RESEARCH PKWY,COLORADO SPRINGS,80920,8,"$2,740"
Pick 3,KUM & GO #685,6615 DALBY DR,COLORADO SPRINGS,80923,18,"$8,990"
Pick 3,KUM & GO #686,2410 N ACADEMY BLVD,COLORADO SPRINGS,80909,9,"$2,610"
Pick 3,KUM & GO #687,525 WOOTEN RD,COLORADO SPRINGS,80915,11,"$5,010"
Pick 3,KUM & GO #689,4512 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,6,"$2,030"
Pick 3,KUM & GO #690,1450 GARDEN OF GODS RD,COLORADO SPRINGS,80907,7,"$3,500"
Pick 3,KUM & GO # 901,895 N YAMPA,CRAIG,81625,41,"$14,300"
Pick 3,KUM & GO # 902,1302 W VICTORY,CRAIG,81625,15,"$5,160"
Pick 3,KUM & GO #905,905 MAIN ST,SILT,81652,4,"$1,160"
Pick 3,KUM & GO #906,0010 STONE QUARRY RD,BATTLEMENT MESA,81635,1,$290
Pick 3,KUM & GO #907,101 RUBY RANCH RD,SILVERTHORNE,80498,4,"$1,390"
Pick 3,KUM & GO #909,605 PARK AVENUE,KREMMLING,80459,2,"$1,000"
Pick 3,KUM & GO #910,366 N 71ST AVE,GREELEY,80634,15,"$6,910"
Pick 3,KUM & GO #912,30393 KINGS VALLEY DR,CONIFER,80433,1,$290
Pick 3,KUM & GO #913,13799 PACIFIC CIR,LONGMONT,80504,5,"$2,500"
Pick 3,KUM & GO #914,7027 20TH STREET,GREELEY,80634,8,"$3,220"
Pick 3,KUM & GO # 919,317 E MAIN ST,RANGELY,81648,8,"$2,610"
Pick 3,KUM & GO #920,2032 CURVE PLZ,STEAMBOAT SPRINGS,80487,7,"$2,250"
Pick 3,KUM & GO # 921,120 E 1ST,RIFLE,81650,6,"$2,030"
Pick 3,KUM & GO # 922,120 E 26TH ST,RIFLE,81650,8,"$4,770"
Pick 3,KUM & GO #927,801 CASTLE VALLEY BLVD,NEW CASTLE,81647,12,"$4,280"
Pick 3,KUM & GO #928,80 ANGLERS DR,STEAMBOAT SPRINGS,80477,11,"$4,340"
Pick 3,KUM & GO #930,2150 E BRIDGE STREET,BRIGHTON,80601,39,"$13,290"
Pick 3,KUM & GO #931,2901 37TH STREET,EVANS,80620,50,"$19,780"
Pick 3,KUM & GO #933,115 KNOBCONE DR,LOVELAND,80538,4,"$1,950"
Pick 3,KUM & GO #934,8150 6TH STREET,WELLINGTON,80549,13,"$4,610"
Pick 3,KUM & GO #935,103 OAKRIDGE DRIVE,GYPSUM,81637,39,"$13,440"
Pick 3,KUM & GO #937,4530 HWY 6,DEBEQUE,81630,1,$290
Pick 3,KUM & GO #938,308 W AGATE AVE,GRANBY,80446,3,$750
Pick 3,KUM & GO #939,5112 E BROMLEY LN,BRIGHTON,80603,1,$290
Pick 3,KUM & GO #940,70 W BRIDGE ST,BRIGHTON,80601,25,"$9,860"
Pick 3,KUM & GO #942,6503 29TH STREET,GREELEY,80634,8,"$2,780"
Pick 3,KUM & GO #948,55 LUSHER CT,FRISCO,80443,3,"$1,290"
Pick 3,KUM & GO #949,375 MAIN ST,WINDSOR,80550,19,"$8,690"
Pick 3,KUM & GO #973,127 LAURA WAY,DACONO,80514,10,"$3,290"
Pick 3,KUM & GO #975,1319 MINER ST,IDAHO SPRINGS,80452,2,"$1,000"
Pick 3,KUM & GO #978,18 MARKET DR,EAGLE,81631,27,"$11,610"
Pick 3,KUM & GO #995,1600 EISENHOWER BLVD,LOVELAND,80537,34,"$13,190"
Pick 3,KWIK & GO,995 LAKE AVE,FOUNTAIN,80817,11,"$4,780"
Pick 3,KWIK KORNER,437 S MEADOWLARK DRIVE,BERTHOUD,80513,3,$950
Pick 3,KWIK MART #2,217 HWY 119 EAST,NEDERLAND,80466,18,"$5,630"
Pick 3,KWIK MART #3,30520 HWY 72,GOLDEN,80403,13,"$4,190"
Pick 3,KWIK STOP #13,115 E DENVER,HOLYOKE,80734,1,$290
Pick 3,KWIK STOP FAMILY MART,847 E PLATTE AVE,COLORADO SPRINGS,80903,1,$300
Pick 3,KWIK WAY #740,6910 PALMER PARK BLVD,COLORADO SPRINGS,80915,155,"$59,560"
Pick 3,KWIK WAY #742,5676 N UNION BLVD,COLORADO SPRINGS,80918,20,"$8,320"
Pick 3,KWIK WAY #753,2871 DUBLIN BLVD,COLORADO SPRINGS,80918,17,"$5,470"
Pick 3,KWIK WAY #757,3049 JET WING DR,COLORADO SPRINGS,80916,513,"$197,140"
Pick 3,LAFAYETTE LIQUOR DEPOT,183 S BOULDER ROAD,LAFAYETTE,80026,2,$540
Pick 3,LAFAYETTE MINI STOP,500 S PUBLIC ROAD,LAFAYETTE,80026,12,"$4,010"
Pick 3,LAKE LIQUOR,501 S UNION,COLORADO SPRINGS,80910,4,"$1,330"
Pick 3,LAKEVIEW GENERAL STORE,14626 US HWY 34,GRAND LAKE,80447,2,"$1,000"
Pick 3,LAKEWOOD LIQUORS,9181 W JEWELL AVE,LAKEWOOD,80232,2,$790
Pick 3,LARKSPUR LIQUOR,10372 COLORADO BLVD,THORNTON,80229,1,$290
Pick 3,LA SALLE CLASSIC LIQUORS,536 N SECOND ST,LA SALLE,80645,1,$290
Pick 3,LEE LIQUORS,8426 FEDERAL BLVD,WESTMINSTER,80031,1,$500
Pick 3,LEETSDALE LIQUOR,4996 LEETSDALE DRIVE,DENVER,80246,7,"$2,100"
Pick 3,LEWIS & CLUCK,5664 S PRINCE ST,LITTLETON,80120,3,$900
Pick 3,LIBATIONS WINE & SPIRITS,16350 E ARAPAHOE RD #102,FOXFIELD,80016,1,$290
Pick 3,LIBERTY GAS & CONVENIENCE,1490 S WADSWORTH BLVD,LAKEWOOD,80232,6,"$2,080"
Pick 3,LIL GREENEYS LIQUOR,129 MAINE ST,LOG LANE VILLAGE,80705,16,"$5,520"
Pick 3,LIL TEE FOOD STORE INC,2494 W HAMPDEN AVE,SHERIDAN,80110,1,$290
Pick 3,LINCOLN LIQUOR,132 LINCOLN STREET,BURLINGTON,80807,3,$910
Pick 3,LIQUOR 4 LESS,"15451 E MISSISSIPPI AVE
UNIT A",AURORA,80017,1,$500
Pick 3,LIQUOR BOX OF AMERICA,6595 FEDERAL BLVD,DENVER,80221,2,"$1,250"
Pick 3,LIQUOR MAX,1497 E EISENHOWER BLVD,LOVELAND,80537,1,$290
Pick 3,LIQUOR PARADISE,5220 WADSWORTH BYPASS #P,ARVADA,80002,11,"$6,010"
Pick 3,LIQUOR PORT,"15210 E 6TH AVE
UNIT 9",AURORA,80011,10,"$6,560"
Pick 3,LIQUOR STOP,6525 FOUNTAIN MESA RD,COLORADO SPRINGS,80911,19,"$5,900"
Pick 3,LIQUOR TYME LLC,108 8TH AVE,GREELEY,80631,4,"$2,000"
Pick 3,LITTLE SAIGON ORIENTAL SUPERMK,"375 S FEDERAL BLVD
UNIT 104",DENVER,80219,2,$790
Pick 3,LITTLE STAR MART,300 E 6TH AVE,DENVER,80203,2,$580
Pick 3,LITTLETON GS LLC,5890 S SANTA FE DR,LITTLETON,80120,1,$330
Pick 3,LK LIQUOR,2850 S ACADEMY BLVD STE 120,COLORADO SPRINGS,80916,24,"$13,790"
Pick 3,LOAF N JUG #01,2ND & CRANSTON-PO BOX361,FOWLER,81039,11,"$4,420"
Pick 3,LOAF N JUG #02,2050 LAKE AVE,PUEBLO,81004,19,"$8,030"
Pick 3,LOAF N JUG #03,200 MAIN ST,WALSENBURG,81089,6,"$2,370"
Pick 3,LOAF N JUG #05,1101 MAIN ST,SPRINGFIELD,81073,13,"$4,190"
Pick 3,LOAF N JUG #06,4770 DRENNAN RD,COLORADO SPRINGS,80916,260,"$105,160"
Pick 3,LOAF N JUG #07,9028 S WOODMAN WAY,PARKER,80134,4,"$1,290"
Pick 3,LOAF N JUG #08,2610 SANTA FE AVE,PUEBLO,81006,43,"$19,220"
Pick 3,LOAF N JUG #09,610 US HIGHWAY 24  S,BUENA VISTA,81211,10,"$2,940"
Pick 3,LOAF N JUG #10,102 E HWY 160,ALAMOSA,81101,23,"$8,520"
Pick 3,LOAF N JUG #11,4901 N CASTLETON DR,CASTLE ROCK,80109,54,"$25,310"
Pick 3,LOAF N JUG #12,67 GATEWAY DR,JOHNSTOWN,80534,7,"$2,610"
Pick 3,LOAF N JUG #13,918 W 3RD ST,LA JUNTA,81050,55,"$31,290"
Pick 3,LOAF N JUG #14,1201 W PUEBLO BLVD,PUEBLO,81004,21,"$7,520"
Pick 3,LOAF N JUG #15,243 HWY 5O EAST,AVONDALE,81022,21,"$9,310"
Pick 3,LOAF N JUG #16,101 N MAIN ST,LA JUNTA,81050,26,"$15,480"
Pick 3,LOAF N JUG #19,150 W DRAKE ROAD,FORT COLLINS,80525,7,"$2,190"
Pick 3,LOAF N JUG #202,1818 NORWOOD,PUEBLO,81001,8,"$3,660"
Pick 3,LOAF N JUG #203,2419 N ELIZABETH,PUEBLO,81003,23,"$26,340"
Pick 3,LOAF N JUG #24,4401 W STATE HWY 165,COLORADO CITY,81019,8,"$2,860"
Pick 3,LOAF N JUG #25,4800 THATCHER,PUEBLO,81005,16,"$7,060"
Pick 3,LOAF N JUG #26,260 E US HWY 24 BOX 217,WOODLAND PARK,80863,19,"$7,920"
Pick 3,LOAF N JUG #28,120 S SANTA FE,PUEBLO,81003,32,"$10,490"
Pick 3,LOAF N JUG #33,2802 E PIKES PEAK AVE,COLORADO SPRINGS,80909,54,"$19,990"
Pick 3,LOAF N JUG #34,33 MONTEBELLO,PUEBLO,81001,24,"$9,030"
Pick 3,LOAF N JUG #35,36031 HWY 50 EAST,PUEBLO,81006,11,"$5,730"
Pick 3,LOAF N JUG #37,3980 IVYWOOD,PUEBLO,81005,50,"$20,330"
Pick 3,LOAF N JUG #38,1002 BONFORTE BLVD,PUEBLO,81001,78,"$26,960"
Pick 3,LOAF N JUG #39,2505 S CHELTON RD,COLORADO SPRINGS,80916,81,"$29,440"
Pick 3,LOAF N JUG #40,4335 AIRPORT RD,COLORADO SPRINGS,80916,61,"$24,660"
Pick 3,LOAF N JUG #41,6857 SPACE VILLAGE AVE,COLORADO SPRINGS,80915,20,"$7,660"
Pick 3,LOAF N JUG #42,1930 S ACADEMY BLVD,COLORADO SPRINGS,80916,126,"$44,490"
Pick 3,LOAF N JUG #43,9364 S JORDAN RD,PARKER,80134,7,"$2,820"
Pick 3,LOAF N JUG #45,3705 DRENNAN,COLORADO SPRINGS,80910,61,"$24,630"
Pick 3,LOAF N JUG #47,112 FAIRGROUNDS RD,EAGLE,81631,6,"$4,170"
Pick 3,LOAF N JUG #48,201 MAIN ST,FRISCO,80443,11,"$4,970"
Pick 3,LOAF N JUG #49,305 N 10TH,ROCKY FORD,81067,14,"$6,510"
Pick 3,LOAF N JUG #50,1025 FIFTH STREET,CALHAN,80808,14,"$4,270"
Pick 3,LOAF N JUG #52,2405 W NORTHERN AVE,PUEBLO,81004,32,"$16,460"
Pick 3,LOAF N JUG #53,6695 GALLEY RD,COLORADO SPRINGS,80915,36,"$12,380"
Pick 3,LOAF N JUG #54,912 ROYAL GORGE BLVD,CANON CITY,81212,17,"$6,090"
Pick 3,LOAF N JUG #55,448 HWY 50,SALIDA,81201,12,"$4,870"
Pick 3,LOAF N JUG #56,137 MANITOU AVE,MANITOU SPRINGS,80829,7,"$2,580"
Pick 3,LOAF N JUG #57,1107 S MAIN ST,LAMAR,81052,13,"$5,230"
Pick 3,LOAF N JUG #58,300 MAIN,LAMAR,81052,3,"$1,050"
Pick 3,LOAF N JUG #59,705 CARSON,LAS ANIMAS,81054,10,"$3,900"
Pick 3,LOAF N JUG #601,7055 ALEGRE CIRCLE,FOUNTAIN,80817,108,"$38,200"
Pick 3,LOAF N JUG #64,707 MAIN ST,LIMON,80828,1,$290
Pick 3,LOAF N JUG #65,2119 E 4TH,PUEBLO,81001,12,"$4,020"
Pick 3,LOAF N JUG #66,317 E HIGH,FLAGLER,80815,1,$250
Pick 3,LOAF N JUG #67,1525 W 4TH ST,PUEBLO,81004,18,"$6,940"
Pick 3,LOAF N JUG #68,109 W 4TH ST,HUGO,80821,8,"$3,160"
Pick 3,LOAF N JUG #69,519 W HWY 24,WOODLAND PARK,80866,9,"$3,110"
Pick 3,LOAF N JUG #70,4001 JERRY MURPHY RD,PUEBLO,81001,7,"$3,240"
Pick 3,LOAF N JUG #71,1201 W 17TH ST,PUEBLO,81003,13,"$4,620"
Pick 3,LOAF N JUG #73,2202 W 18TH ST,PUEBLO,81003,13,"$4,580"
Pick 3,LOAF N JUG #74,31918 HWY 96 E,PUEBLO,81006,11,"$4,760"
Pick 3,LOAF N JUG #75,1700 SANTA FE DR,PUEBLO,81006,25,"$9,360"
Pick 3,LOAF N JUG #76,506 E MAIN ST,FLORENCE,81226,14,"$5,090"
Pick 3,LOAF N JUG #78,2120 OAKSHIRE LN,PUEBLO,81001,50,"$26,390"
Pick 3,LOAF N JUG #79,420 EAGLE RIDGE BLVD,PUEBLO,81008,36,"$14,570"
Pick 3,LOAF N JUG #80,102 S SANTA FE AVE,FOUNTAIN,80817,25,"$10,450"
Pick 3,LOAF N JUG #801,1495 S COLORADO BLVD,DENVER,80222,3,$790
Pick 3,LOAF N JUG #803,490 W HAMPDEN,ENGLEWOOD,80110,6,"$2,120"
Pick 3,LOAF N JUG #807,710 COPPER CENTER PARKWAY,COLORADO SPRINGS,80921,26,"$11,440"
Pick 3,LOAF N JUG #808,161 NORTHGATE BLVD,COLORADO SPRINGS,80921,6,"$1,990"
Pick 3,LOAF N JUG #81,102 N RUBEY DR,GOLDEN,80403,13,"$3,810"
Pick 3,LOAF N JUG #82,14 W SPAULDING AVE,PUEBLO WEST,81007,20,"$7,440"
Pick 3,LOAF N JUG #83,700 WARNER DR,GOLDEN,80401,25,"$14,360"
Pick 3,LOAF N JUG #84,1104 S PUEBLO BLVD,PUEBLO,81005,31,"$10,420"
Pick 3,LOAF N JUG #846,8211 6TH ST,WELLINGTON,80549,18,"$5,550"
Pick 3,LOAF N JUG #848,1201 MAIN ST,WINDSOR,80550,16,"$5,020"
Pick 3,LOAF N JUG #85,136 S PURCELL BLVD,PUEBLO WEST,81007,21,"$9,090"
Pick 3,LOAF N JUG #850,1001 39TH AVE,GREELEY,80634,13,"$5,280"
Pick 3,LOAF N JUG #852,3200 23RD AVE,EVANS,80620,91,"$43,250"
Pick 3,LOAF N JUG #858,1801 N COLLEGE,FORT COLLINS,80524,12,"$4,610"
Pick 3,LOAF N JUG #86,2810 TROY AVE,PUEBLO,81001,23,"$7,710"
Pick 3,LOAF N JUG #867,783 HWY 64 W,RANGELY,81648,39,"$11,920"
Pick 3,LOAF N JUG #868,101 W BRONTOSAURUS BLVD,DINOSAUR,81610,17,"$6,890"
Pick 3,LOAF N JUG #869,2441 W VICTORY WY,CRAIG,81625,10,"$4,090"
Pick 3,LOAF N JUG #87,4125 W NORTHERN AVE,PUEBLO,81005,38,"$11,460"
Pick 3,LOAF N JUG #91,5375 AIRPORT RD,COLORADO SPRINGS,80916,72,"$28,150"
Pick 3,LOAF N JUG #92,1019 SPACE CENTER DR,COLORADO SPRINGS,80915,60,"$23,550"
Pick 3,LOAF N JUG #93,905 W HWY 50,PUEBLO,81008,25,"$8,500"
Pick 3,LOAF N JUG #94,16355 W 64TH AVE,ARVADA,80007,32,"$9,100"
Pick 3,LOAF N JUG #95,200 LASHLEY ST,LONGMONT,80501,18,"$6,850"
Pick 3,LOAF N JUG #97,173 BULL DOGGER RD,BAILEY,80421,3,"$1,500"
Pick 3,LOAF N JUG #98,5825 N ACADEMY BLVD,COLORADO SPRINGS,80918,49,"$18,510"
Pick 3,LOAF N JUG #99,4095 ARROWSWEST DR,COLORADO SPRINGS,80907,24,"$8,070"
Pick 3,LOCAL CONVENIENCE STORE,1901 WADSWORTH BLVD,LAKEWOOD,80214,39,"$31,790"
Pick 3,LOCHBUIE GROCERY,0100 WELD CO RD 37,BRIGHTON,80603,11,"$3,300"
Pick 3,LOG CABIN LIQUOR,2834 W HWY 24,FLORISSANT,80816,26,"$8,210"
Pick 3,LOG CABIN LIQUORS,443 MOUNTAIN AVE,BERTHOUD,80513,1,$500
Pick 3,LOMA COUNTRY STORE,1343 13 ROAD,LOMA,81524,1,$290
Pick 3,LOS COMALES INC,513 14TH AVE,GREELEY,80631,7,"$2,600"
Pick 3,LOS COMPADRES LIQUOR STORE,3960 AIRPORT RD,COLORADO SPRINGS,80910,1,$500
Pick 3,LOTTERY SPEC EVENTS/MARIE V,720 S COLORADO BLVD #110A,DENVER,80246,6,"$1,740"
Pick 3,LOTTERY SPEC EVENTS/MARIE V,720 S COLORADO BLVD #110A,DENVER,80246,3,$950
Pick 3,LOTTERY SPEC EVENTS/MARIE V,720 S COLORADO BLVD #110A,DENVER,80246,1,$290
Pick 3,LOVELAND COUNTRY STORE,5518 E HWY 34,LOVELAND,80537,1,$290
Pick 3,LOVELAND LIQUOR,639 N CLEVELAND AVE,LOVELAND,80537,7,"$2,280"
Pick 3,LOVES COUNTRY STORE #115,115 HARRISON AVE,BUENA VISTA,81211,4,"$1,160"
Pick 3,LOVE'S COUNTRY STORES 12,208 EAST 1ST,LA JUNTA,81050,39,"$14,220"
Pick 3,LOVES COUNTRY STORES #357,5505 TRAVEL PLAZA DR,FOUNTAIN,80817,12,"$3,990"
Pick 3,LOVE'S COUNTRY STORES 37,1100 MAIN,SPRINGFIELD,81073,2,"$1,300"
Pick 3,LOVE'S COUNTRY STORES 38,301 E OLIVE ST,LAMAR,81052,2,$620
Pick 3,LOVE'S COUNTRY STORES 7,108 S 12TH,GUNNISON,81230,1,$290
Pick 3,LOVES TRAVEL STOP #226,6470 N ELIZABETH,PUEBLO,81008,14,"$4,490"
Pick 3,LOVES TRAVEL STOP #300,1191 SO 1ST STREET,BENNETT,80102,1,$500
Pick 3,LOVES TRAVEL STOP #644,582 S LINCOLN ST,BURLINGTON,80807,12,"$4,150"
Pick 3,LOVES TRAVEL STOP #649,1015 HOSPITAL ROAD,BRUSH,80723,1,$400
Pick 3,LOVES TRAVEL STOP #668,3800 STATE HWY 56,BERTHOUD,80513,1,$290
Pick 3,LOVES TRAVEL STORE 377,201 E BISON HWY,HUDSON,80642,15,"$5,730"
Pick 3,LOWELL MART,6855 LOWELL BLVD,WESTMINSTER,80221,3,"$1,080"
Pick 3,LOWE'S #25,1215 GRAND AVE,DEL NORTE,81132,3,"$1,980"
Pick 3,LOWES AVANZA #117,7305 PECOS STREET,DENVER,80221,3,$790
Pick 3,LOWES AVANZA #118,1320 S FEDERAL BLVD,DENVER,80219,1,$290
Pick 3,LOWES AVANZA #122,10777 E COLFAX AVENUE,AURORA,80010,16,"$7,540"
Pick 3,LP STOP,1470 N AIRPORT BLVD,AURORA,80011,39,"$16,240"
Pick 3,LUCKY ME,2902 PATTERSON RD,GRAND JUNCTION,81504,7,"$2,690"
Pick 3,LUGANO WINE & SPIRIT,9597 E ILIFF AVE,DENVER,80231,3,"$2,290"
Pick 3,MACS LIQUOR STORE,1005 5TH ST,CALHAN,80808,5,"$1,430"
Pick 3,MAIN STREET LIQUORS,803 E MAIN ST,TRINIDAD,81082,3,$870
Pick 3,MAJOR LIQUORS,529 IRIS DR,STERLING,80751,8,"$2,400"
Pick 3,MAKS,2535 LAKE AVE,PUEBLO,81004,2,$870
Pick 3,MANAKAMANA GROCERY,1555 DAYTON ST,AURORA,80010,2,$540
Pick 3,MAPLETON DISCOUNT LIQUOR,640 E 58TH AVE,DENVER,80216,1,$400
Pick 3,MAPLETON GROCERY & DELI,1202 E 58TH AVE UNIT A,DENVER,80216,8,"$2,740"
Pick 3,MAPLEWOOD WINE AND SPIRITS,201 S ELM AVENUE UNIT 11,EATON,80615,1,$290
Pick 3,MARKET STREET MART,165 N MARKET ST,KEENESBURG,80643,10,"$3,190"
Pick 3,MARLEY LIQUOR,7740 E COLFAX AVE,DENVER,80220,4,"$3,990"
Pick 3,MARSHALL LIQUOR,5216 MARSHALL ST,ARVADA,80002,2,$580
Pick 3,MARWA MARKET,4330 W COLFAX AVE,DENVER,80204,63,"$27,430"
Pick 3,MATTS LIQUOR,2867 17TH AVE,GREELEY,80631,40,"$21,500"
Pick 3,MAVERIK #275,10223 HWY 491,CORTEZ,81321,3,"$1,250"
Pick 3,MAVERIK #400,1103 E US HWY 50,FRUITA,81521,3,"$1,450"
Pick 3,MAVERIK #417,3249 F ROAD,CLIFTON,81520,9,"$3,100"
Pick 3,MAVERIK #418,2948 F ROAD,GRAND JUNCTION,81504,1,$400
Pick 3,MAVERIK #463,101 HWY 92,DELTA,81416,10,"$4,010"
Pick 3,MAVERIK #479,3991 LIMELIGHT AVENUE,CASTLE ROCK,80109,8,"$3,770"
Pick 3,MAVERIK #482,2902 D RD,GRAND JUNCTION,81504,6,"$2,720"
Pick 3,MAVERIK #490,22910 E ARAPAHOE RD,AURORA,80016,3,"$1,080"
Pick 3,MAVERIK #494,2477 PETERSON ROAD,COLORADO SPRINGS,80915,50,"$17,380"
Pick 3,MAVERIK #495,15510 E 6TH AVE,AURORA,80011,9,"$3,300"
Pick 3,MAVERIK #497,455 STATE STREET,CORTEZ,81321,15,"$6,200"
Pick 3,MAVERIK #500,2696  HWY 50,GRAND JUNCTION,81503,8,"$2,990"
Pick 3,MAVERIK #520,651 SE FRONTAGE RD,FORT COLLINS,80524,1,$400
Pick 3,MAVERIK #525,13480 E MISSISSIPPI AVE,AURORA,80012,46,"$19,280"
Pick 3,MAVERIK #540,8810 PECOS STREET,THORNTON,80260,4,"$1,440"
Pick 3,MAVERIK #544,11160 COLORADO BLVD,THORNTON,80233,9,"$3,870"
Pick 3,MAVERIK #549,3755 N CHAMBERS RD,AURORA,80011,35,"$11,250"
Pick 3,MAVERIK #566,711 E FILLMORE ST,COLORADO SPRINGS,80907,17,"$5,490"
Pick 3,MAVERIK #579,21800 E QUINCY AVE,AURORA,80015,37,"$12,690"
Pick 3,MAVERIK #602,2291 HANCOCK EXPY,COLORADO SPRINGS,80910,11,"$4,100"
Pick 3,MAVERIK #609,107 LAURA WAY,DACONO,80514,2,$800
Pick 3,MAYA MART,4065 UTE HWY,LONGMONT,80503,5,"$1,970"
Pick 3,M & B,1810 E BRIDGE ST,BRIGHTON,80601,1,$250
Pick 3,MCCOY'S RESTAURANT,4855 N FEDERAL BLVD,DENVER,80221,1,$290
Pick 3,MC GAS & FOOD,1305 S ZANTE ST,AURORA,80018,10,"$8,270"
Pick 3,MCNALLY'S LIQUOR,"1950 S HOLLY ST
UNIT 1",DENVER,80222,1,$320
Pick 3,MEAD LIQUORS,4327 STATE HWY 66,LONGMONT,80504,3,"$3,550"
Pick 3,MEADOWS MARKET,7100 SUN COUNTRY DR,ELIZABETH,80107,1,$290
Pick 3,MELEY WINE & SPIRITS LLC,1760 E 112TH AVE,DENVER,80233,1,$290
Pick 3,MELODY LANES & LOUNGE,800 W 2ND ST,JULESBURG,80737,2,$620
Pick 3,MERCADO AZTECA,9701 MONTVIEW BLVD,AURORA,80010,7,"$3,500"
Pick 3,MESA LAGREE'S,27050 E HWY 50,PUEBLO,81006,1,$250
Pick 3,METRO GAS & CONV AULT,203 S HWY 85,AULT,80610,1,$250
Pick 3,METRO GAS & CONV STORE,201 S US HWY 85,AULT,80610,4,"$1,370"
Pick 3,M&H DISCOUNT LIQUORS,"1155 S HAVANA ST
UNIT 65",AURORA,80012,1,$330
Pick 3,MIDNIGHT LIQUORS,1020 11TH STREET,GREELEY,80631,3,$920
Pick 3,MIGHTY MART,14424 HWY 34,FORT MORGAN,80701,1,$250
Pick 3,MILE HIGH FOOD AND GAS,6390 E COLFAX AVE,DENVER,80220,12,"$3,700"
Pick 3,MILE HIGH LIQUORS,1648 FEDERAL BLVD,DENVER,80204,3,$830
Pick 3,MINH CIGARETTES,2404 S FEDERAL,DENVER,80219,13,"$4,460"
Pick 3,MINI FOOD MART,1039 S LINCOLN AVE,LOVELAND,80537,49,"$21,220"
Pick 3,MINI FOOD STORE,4696 S FEDERAL BLVD,ENGLEWOOD,80110,12,"$4,230"
Pick 3,MINI-MERC,487 E COLORADO DR,BAYFIELD,81122,2,$800
Pick 3,MISSION POINT LIQUOR,3051 JET WING DR,COLORADO SPRINGS,80916,45,"$18,950"
