Draw date,Last Day To Claim,Winning Numbers,Powerball,Power Play,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Power Play),Match 5 CO Winners (with Power Play),Match 4 + Powerball Prize,Match 4 + Powerball CO Winners,Match 4 + Powerball Prize (with Power Play),Match 4 + Powerball CO Winners (with Power Play),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Power Play),Match 4 CO Winners (with Power Play),Match 3 + Powerball Prize,Match 3 + Powerball CO Winners,Match 3 + Powerball Prize (with Power Play),Match 3 + Powerball CO Winners (with Power Play),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Power Play),Match 3 CO Winners (with Power Play),Match 2 + Powerball Prize,Match 2 + Powerball CO Winners,Match 2 + Powerball Prize (with Power Play),Match 2 + Powerball CO Winners (with Power Play),Match 1 + Powerball Prize,Match 1 + Powerball CO Winners,Match 1 + Powerball Prize (with Power Play),Match 1 + Powerball CO Winners (with Power Play),Match 0 + Powerball Prize,Match 0 + Powerball CO Winners,Match 0 + Powerball Prize (with Power Play),Match 0 + Powerball CO Winners (with Power Play)
"Feb. 15, 2006",08/14/2006,3 - 13 - 35 - 39 - 40,37,5,"$308,800,000","$150,000,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",5,"$50,000",0,$100,129,$500,59,$100,186,$500,62,$7,6795,$35,3144,$7,2633,$35,1132,$4,15323,$20,6942,$3,28242,$15,12647
"Feb. 11, 2006",08/10/2006,7 - 38 - 40 - 51 - 52,14,4,"$251,500,000","$122,200,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",1,$100,82,$400,32,$100,110,$400,42,$7,4256,$28,2069,$7,1788,$28,883,$4,10299,$16,5108,$3,19604,$12,9746
"Feb. 8, 2006",08/07/2006,14 - 25 - 32 - 48 - 54,10,5,"$213,000,000","$102,500,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",2,$100,69,$500,34,$100,71,$500,37,$7,3207,$35,1599,$7,1285,$35,640,$4,7914,$20,3903,$3,14874,$15,7310
"Feb. 4, 2006",08/03/2006,4 - 12 - 13 - 30 - 38,30,4,"$183,100,000","$88,100,000",0,0,"$200,000",0,"$800,000",0,"$10,000",2,"$40,000",0,$100,73,$400,36,$100,65,$400,49,$7,3079,$28,1588,$7,1164,$28,613,$4,6776,$16,3689,$3,12252,$12,6219
"Feb. 1, 2006",07/31/2006,11 - 13 - 30 - 35 - 55,37,4,"$157,400,000","$76,200,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",1,$100,38,$400,22,$100,72,$400,33,$7,2446,$28,1314,$7,929,$28,481,$4,5697,$16,2878,$3,10217,$12,5272
"Jan. 28, 2006",07/27/2006,14 - 15 - 26 - 28 - 36,36,3,"$137,600,000","$66,600,000",0,0,"$200,000",0,"$600,000",0,"$10,000",1,"$30,000",0,$100,47,$300,31,$100,44,$300,26,$7,2270,$21,1258,$7,821,$21,474,$4,5059,$12,2763,$3,9336,$9,5108
"Jan. 25, 2006",07/24/2006,10 - 37 - 43 - 50 - 52,14,5,"$117,600,000","$57,900,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",2,$100,32,$500,23,$100,47,$500,19,$7,1835,$35,947,$7,770,$35,407,$4,4389,$20,2384,$3,8257,$15,4576
"Jan. 21, 2006",07/20/2006,3 - 18 - 39 - 43 - 54,41,3,"$103,000,000","$50,700,000",0,0,"$200,000",0,"$600,000",0,"$10,000",2,"$30,000",0,$100,26,$300,19,$100,48,$300,24,$7,1899,$21,1044,$7,730,$21,408,$4,4359,$12,2516,$3,8055,$9,4628
"Jan. 18, 2006",07/17/2006,15 - 29 - 38 - 52 - 53,7,2,"$87,800,000","$43,500,000",0,0,"$200,000",0,"$400,000",0,"$10,000",1,"$20,000",0,$100,26,$200,17,$100,36,$200,27,$7,1374,$14,840,$7,583,$14,370,$4,3555,$8,2260,$3,7055,$6,4502
"Jan. 14, 2006",07/13/2006,6 - 14 - 40 - 46 - 49,17,5,"$77,000,000","$38,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",1,$100,27,$500,19,$100,29,$500,26,$7,1501,$35,895,$7,568,$35,390,$4,3710,$20,2341,$3,6970,$15,4697
"Jan. 11, 2006",07/10/2006,3 - 6 - 14 - 17 - 18,14,2,"$65,400,000","$32,400,000",0,0,"$200,000",0,"$400,000",0,"$10,000",0,"$20,000",0,$100,36,$200,24,$100,44,$200,23,$7,1586,$14,1012,$7,583,$14,318,$4,2988,$8,1802,$3,5089,$6,3157
"Jan. 7, 2006",07/06/2006,2 - 16 - 21 - 32 - 43,6,4,"$56,400,000","$28,000,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",0,$100,28,$400,18,$100,36,$400,21,$7,1244,$28,844,$7,511,$28,329,$4,3063,$16,2049,$3,5753,$12,3696
"Jan. 4, 2006",07/03/2006,10 - 23 - 42 - 48 - 54,3,4,"$47,600,000","$23,400,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",1,$100,23,$400,13,$100,30,$400,21,$7,1071,$28,665,$7,403,$28,256,$4,2590,$16,1764,$3,4944,$12,3188
"Dec. 31, 2005",06/29/2006,4 - 30 - 37 - 43 - 46,42,2,"$39,900,000","$19,700,000",0,0,"$200,000",0,"$400,000",0,"$10,000",2,"$20,000",0,$100,37,$200,18,$100,23,$200,26,$7,1309,$14,856,$7,564,$14,320,$4,3341,$8,2248,$3,6277,$6,4111
"Dec. 28, 2005",06/26/2006,12 - 15 - 30 - 46 - 54,1,3,"$31,000,000","$15,100,000",0,0,"$200,000",0,"$600,000",0,"$10,000",1,"$30,000",0,$100,18,$300,9,$100,24,$300,13,$7,892,$21,623,$7,379,$21,239,$4,2259,$12,1449,$3,3999,$9,2659
"Dec. 24, 2005",06/22/2006,4 - 10 - 33 - 34 - 50,14,2,"$25,000,000","$12,200,000",0,0,"$200,000",0,"$400,000",0,"$10,000",0,"$20,000",0,$100,23,$200,20,$100,32,$200,17,$7,1346,$14,847,$7,539,$14,329,$4,2994,$8,1952,$3,5582,$6,3613
"Dec. 21, 2005",06/19/2006,9 - 12 - 16 - 23 - 43,37,3,"$20,000,000","$9,700,000",0,0,"$200,000",0,"$600,000",0,"$10,000",3,"$30,000",0,$100,31,$300,10,$100,27,$300,27,$7,1082,$21,783,$7,371,$21,260,$4,2032,$12,1575,$3,3860,$9,2669
"Dec. 17, 2005",06/15/2006,24 - 36 - 44 - 46 - 53,18,5,"$15,000,000","$7,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",0,$100,21,$500,11,$100,23,$500,23,$7,897,$35,604,$7,367,$35,264,$4,2311,$20,1532,$3,4460,$15,3274
"Dec. 14, 2005",06/12/2006,8 - 15 - 16 - 45 - 51,11,5,"$113,200,000","$54,800,000",1,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",0,$100,38,$500,21,$100,32,$500,38,$7,1839,$35,1018,$7,755,$35,403,$4,4417,$20,2539,$3,8084,$15,4712
"Dec. 10, 2005",06/08/2006,3 - 21 - 34 - 42 - 45,39,4,"$100,000,000","$48,400,000",0,0,"$200,000",0,"$800,000",0,"$10,000",1,"$40,000",0,$100,40,$400,21,$100,43,$400,17,$7,1748,$28,1027,$7,666,$28,432,$4,3885,$16,2311,$3,7368,$12,4256
"Dec. 7, 2005",06/05/2006,19 - 30 - 41 - 45 - 54,14,5,"$88,000,000","$42,200,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",1,"$50,000",0,$100,23,$500,9,$100,28,$500,21,$7,1238,$35,687,$7,468,$35,263,$4,2871,$20,1669,$3,5488,$15,3289
"Dec. 3, 2005",06/01/2006,2 - 15 - 26 - 37 - 42,36,3,"$77,500,000","$37,100,000",0,0,"$200,000",0,"$600,000",0,"$10,000",0,"$30,000",1,$100,32,$300,23,$100,32,$300,18,$7,1372,$21,874,$7,555,$21,330,$4,3026,$12,1954,$3,5737,$9,3510
"Nov. 30, 2005",05/29/2006,19 - 23 - 27 - 42 - 52,1,5,"$66,500,000","$32,000,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,16,$500,15,$100,26,$500,19,$7,1216,$35,779,$7,423,$35,261,$4,2719,$20,1646,$3,5075,$15,3011
"Nov. 26, 2005",05/25/2006,28 - 34 - 37 - 45 - 53,32,5,"$57,300,000","$27,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,20,$500,12,$100,31,$500,17,$7,1046,$35,692,$7,446,$35,271,$4,2467,$20,1699,$3,4925,$15,3183
"Nov. 23, 2005",05/22/2006,9 - 12 - 24 - 25 - 27,33,4,"$48,500,000","$23,400,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",0,$100,25,$400,26,$100,36,$400,29,$7,1437,$28,983,$7,513,$28,323,$4,2709,$16,1875,$3,4633,$12,3178
"Nov. 19, 2005",05/18/2006,8 - 15 - 20 - 41 - 54,22,3,"$39,700,000","$19,100,000",0,0,"$200,000",0,"$600,000",0,"$10,000",0,"$30,000",0,$100,27,$300,9,$100,23,$300,11,$7,1000,$21,700,$7,407,$21,259,$4,2467,$12,1645,$3,4440,$9,3048
"Nov. 16, 2005",05/15/2006,5 - 18 - 20 - 21 - 44,27,3,"$31,000,000","$14,900,000",0,0,"$200,000",0,"$600,000",0,"$10,000",1,"$30,000",0,$100,19,$300,12,$100,22,$300,15,$7,1016,$21,696,$7,416,$21,288,$4,2286,$12,1628,$3,4021,$9,2894
"Nov. 12, 2005",05/11/2006,17 - 37 - 41 - 48 - 55,39,4,"$25,000,000","$12,000,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",0,$100,22,$400,15,$100,19,$400,13,$7,913,$28,615,$7,346,$28,225,$4,2081,$16,1545,$3,4029,$12,2894
"Nov. 9, 2005",05/08/2006,5 - 13 - 14 - 31 - 49,30,2,"$20,000,000","$9,400,000",0,0,"$200,000",0,"$400,000",0,"$10,000",0,"$20,000",0,$100,21,$200,10,$100,23,$200,8,$7,938,$14,702,$7,344,$14,276,$4,2043,$8,1564,$3,3704,$6,2783
"Nov. 5, 2005",05/04/2006,7 - 25 - 29 - 37 - 50,17,4,"$15,000,000","$7,100,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",0,$100,23,$400,17,$100,23,$400,15,$7,932,$28,652,$7,361,$28,321,$4,2323,$16,1822,$3,4085,$12,3134
"Nov. 2, 2005",05/01/2006,6 - 11 - 14 - 27 - 41,38,5,"$36,000,000","$17,200,000",1,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,21,$500,17,$100,24,$500,24,$7,1169,$35,893,$7,395,$35,291,$4,2298,$20,1582,$3,4068,$15,2862
"Oct. 29, 2005",04/27/2006,14 - 19 - 22 - 41 - 50,21,4,"$27,200,000","$13,000,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",1,$100,26,$400,14,$100,25,$400,24,$7,1022,$28,699,$7,391,$28,274,$4,2437,$16,1678,$3,4340,$12,3170
"Oct. 26, 2005",04/24/2006,2 - 10 - 39 - 42 - 43,23,3,"$20,000,000","$9,600,000",0,0,"$200,000",0,"$600,000",0,"$10,000",0,"$30,000",0,$100,13,$300,9,$100,29,$300,16,$7,943,$21,647,$7,339,$21,259,$4,2166,$12,1547,$3,3890,$9,2801
"Oct. 22, 2005",04/20/2006,6 - 7 - 36 - 51 - 53,17,5,"$15,000,000","$7,200,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,22,$500,12,$100,36,$500,10,$7,918,$35,583,$7,401,$35,292,$4,2341,$20,1672,$3,4325,$15,2999
"Oct. 19, 2005",04/17/2006,7 - 21 - 43 - 44 - 49,29,5,"$340,000,000","$164,400,000",1,0,"$200,000",2,"$1,000,000",0,"$10,000",8,"$50,000",2,$100,261,$500,115,$100,326,$500,109,$7,12705,$35,5374,$7,4908,$35,1955,$4,29006,$20,11993,$3,53318,$15,21604
"Oct. 15, 2005",04/13/2006,1 - 7 - 8 - 34 - 45,15,3,"$305,300,000","$147,600,000",0,0,"$200,000",1,"$600,000",0,"$10,000",5,"$30,000",3,$100,167,$300,68,$100,206,$300,92,$7,8165,$21,3839,$7,3093,$21,1422,$4,18107,$12,8338,$3,32211,$9,14861
"Oct. 12, 2005",04/10/2006,4 - 9 - 18 - 51 - 54,10,5,"$247,000,000","$121,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",1,$100,88,$500,47,$100,119,$500,59,$7,5045,$35,2307,$7,2039,$35,948,$4,12184,$20,5804,$3,22141,$15,10498
"Oct. 8, 2005",04/06/2006,26 - 31 - 35 - 46 - 50,28,5,"$210,500,000","$103,200,000",0,0,"$200,000",1,"$1,000,000",0,"$10,000",2,"$50,000",1,$100,77,$500,38,$100,98,$500,53,$7,4042,$35,1948,$7,1566,$35,785,$4,9478,$20,4682,$3,18005,$15,8665
"Oct. 5, 2005",04/03/2006,2 - 15 - 25 - 30 - 45,17,5,"$178,900,000","$88,500,000",0,0,"$200,000",2,"$1,000,000",0,"$10,000",5,"$50,000",1,$100,77,$500,28,$100,80,$500,39,$7,3371,$35,1667,$7,1377,$35,636,$4,7823,$20,3594,$3,14195,$15,6840
"Oct. 1, 2005",03/30/2006,8 - 18 - 38 - 45 - 54,23,5,"$167,000,000","$82,600,000",0,0,"$200,000",1,"$1,000,000",0,"$10,000",1,"$50,000",1,$100,67,$500,31,$100,73,$500,36,$7,2864,$35,1410,$7,1200,$35,581,$4,6872,$20,3412,$3,12855,$15,6456
"Sept. 28, 2005",03/27/2006,7 - 22 - 27 - 48 - 50,17,2,"$142,900,000","$70,900,000",0,0,"$200,000",0,"$400,000",1,"$10,000",0,"$20,000",1,$100,59,$200,30,$100,74,$200,31,$7,2463,$14,1281,$7,1126,$14,495,$4,6229,$8,3119,$3,11334,$6,5616
"Sept. 24, 2005",03/23/2006,2 - 10 - 31 - 43 - 55,14,5,"$126,000,000","$62,500,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",0,"$50,000",2,$100,55,$500,31,$100,61,$500,28,$7,2206,$35,1176,$7,827,$35,470,$4,5072,$20,2582,$3,9666,$15,5024
"Sept. 21, 2005",03/20/2006,3 - 28 - 34 - 35 - 50,8,3,"$109,600,000","$54,100,000",0,0,"$200,000",0,"$600,000",0,"$10,000",0,"$30,000",1,$100,35,$300,15,$100,47,$300,15,$7,1938,$21,874,$7,781,$21,388,$4,4695,$12,2359,$3,8492,$9,4558
"Sept. 17, 2005",03/16/2006,5 - 9 - 27 - 49 - 52,6,2,"$95,300,000","$47,100,000",0,0,"$200,000",0,"$400,000",0,"$10,000",0,"$20,000",1,$100,37,$200,16,$100,54,$200,25,$7,1645,$14,975,$7,708,$14,386,$4,3953,$8,2196,$3,7084,$6,4042
"Sept. 14, 2005",03/13/2006,21 - 24 - 42 - 49 - 50,1,4,"$81,000,000","$40,800,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",2,$100,22,$400,20,$100,43,$400,21,$7,1308,$28,753,$7,453,$28,265,$4,3024,$16,1604,$3,5656,$12,3213
"Sept. 10, 2005",03/09/2006,8 - 10 - 11 - 48 - 50,16,4,"$70,900,000","$35,700,000",0,0,"$200,000",0,"$800,000",0,"$10,000",2,"$40,000",0,$100,25,$400,16,$100,41,$400,25,$7,1313,$28,813,$7,509,$28,323,$4,3052,$16,1640,$3,5335,$12,3124
"Sept. 7, 2005",03/06/2006,12 - 32 - 40 - 50 - 54,37,3,"$60,200,000","$30,600,000",0,0,"$200,000",0,"$600,000",0,"$10,000",2,"$30,000",0,$100,15,$300,11,$100,22,$300,10,$7,1060,$21,585,$7,365,$21,207,$4,2384,$12,1283,$3,4395,$9,2578
"Sept. 3, 2005",03/02/2006,1 - 3 - 30 - 31 - 43,36,4,"$52,000,000","$26,400,000",0,0,"$200,000",0,"$800,000",0,"$10,000",0,"$40,000",3,$100,29,$400,15,$100,30,$400,14,$7,1164,$28,752,$7,418,$28,266,$4,2591,$16,1581,$3,4539,$12,2809
"Aug. 31, 2005",02/27/2006,13 - 17 - 19 - 41 - 50,13,2,"$43,500,000","$21,900,000",0,0,"$200,000",0,"$400,000",0,"$10,000",1,"$20,000",0,$100,13,$200,15,$100,23,$200,22,$7,978,$14,586,$7,385,$14,270,$4,2389,$8,1561,$3,4324,$6,2754
"Aug. 27, 2005",02/23/2006,8 - 22 - 31 - 39 - 44,11,5,"$32,000,000","$18,300,000",0,0,"$100,000",1,"$500,000",0,"$5,000",0,"$25,000",0,$100,23,$500,16,$100,26,$500,20,$7,1026,$35,655,$7,465,$35,319,$4,2329,$20,1625,$3,4253,$15,2845
"Aug. 24, 2005",02/20/2006,9 - 11 - 26 - 35 - 51,32,5,"$25,000,000","$14,200,000",0,0,"$100,000",0,"$500,000",0,"$5,000",1,"$25,000",0,$100,23,$500,11,$100,28,$500,13,$7,1044,$35,649,$7,374,$35,268,$4,2024,$20,1342,$3,3464,$15,2320
"Aug. 20, 2005",02/16/2006,13 - 27 - 28 - 29 - 49,36,4,"$18,800,000","$10,700,000",0,0,"$100,000",0,"$400,000",0,"$5,000",0,"$20,000",0,$100,23,$400,8,$100,23,$400,14,$7,1023,$28,659,$7,342,$28,249,$4,1962,$16,1464,$3,3495,$12,2508
"Aug. 17, 2005",02/13/2006,3 - 8 - 30 - 43 - 53,15,5,"$12,300,000","$6,900,000",0,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",0,$100,20,$500,10,$100,18,$500,13,$7,847,$35,568,$7,316,$35,201,$4,1859,$20,1208,$3,3151,$15,2078
"Aug. 13, 2005",02/09/2006,1 - 2 - 18 - 37 - 43,37,4,"$10,000,000","$5,600,000",0,0,"$100,000",0,"$400,000",0,"$5,000",0,"$20,000",0,$100,14,$400,7,$100,26,$400,16,$7,942,$28,609,$7,328,$28,254,$4,1947,$16,1366,$3,3468,$12,2237
"Aug. 10, 2005",02/06/2006,13 - 31 - 36 - 38 - 49,2,5,"$93,400,000","$52,200,000",1,0,"$100,000",1,"$500,000",0,"$5,000",1,"$25,000",0,$100,35,$500,21,$100,33,$500,24,$7,1806,$35,931,$7,745,$35,356,$4,3860,$20,2059,$3,7227,$15,4018
"Aug. 6, 2005",02/02/2006,1 - 9 - 19 - 36 - 53,33,3,"$82,400,000","$46,000,000",0,0,"$100,000",0,"$300,000",0,"$5,000",2,"$15,000",0,$100,34,$300,22,$100,63,$300,25,$7,1780,$21,982,$7,676,$21,392,$4,3722,$12,2055,$3,6708,$9,3830
"Aug. 3, 2005",01/30/2006,5 - 19 - 24 - 28 - 39,24,5,"$71,100,000","$40,100,000",0,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",2,$100,41,$500,32,$100,41,$500,18,$7,1624,$35,957,$7,530,$35,331,$4,3133,$20,1675,$3,5434,$15,3067
"July 30, 2005",01/26/2006,8 - 14 - 35 - 38 - 46,24,5,"$62,000,000","$35,000,000",0,0,"$100,000",0,"$500,000",0,"$5,000",1,"$25,000",0,$100,28,$500,16,$100,34,$500,21,$7,1416,$35,819,$7,519,$35,302,$4,3075,$20,1700,$3,5354,$15,3234
"July 27, 2005",01/23/2006,1 - 4 - 10 - 13 - 29,3,5,"$53,400,000","$30,000,000",0,0,"$100,000",0,"$500,000",0,"$5,000",2,"$25,000",2,$100,43,$500,17,$100,32,$500,25,$7,1524,$35,895,$7,508,$35,316,$4,2680,$20,1706,$3,4403,$15,2746
"July 23, 2005",01/19/2006,13 - 16 - 20 - 28 - 32,36,5,"$46,200,000","$26,000,000",0,0,"$100,000",0,"$500,000",0,"$5,000",1,"$25,000",0,$100,19,$500,11,$100,41,$500,20,$7,1235,$35,812,$7,473,$35,250,$4,2490,$20,1415,$3,4175,$15,2509
"July 20, 2005",01/16/2006,6 - 7 - 32 - 39 - 51,31,2,"$38,100,000","$21,600,000",0,0,"$100,000",0,"$200,000",0,"$5,000",0,"$10,000",0,$100,24,$200,8,$100,26,$200,11,$7,1055,$14,628,$7,397,$14,277,$4,2271,$8,1509,$3,3959,$6,2532
"July 16, 2005",01/12/2006,8 - 32 - 33 - 41 - 50,22,5,"$31,600,000","$17,900,000",0,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",0,$100,20,$500,20,$100,28,$500,17,$7,1007,$35,628,$7,384,$35,241,$4,2253,$20,1439,$3,4042,$15,2517
"July 13, 2005",01/09/2006,4 - 5 - 13 - 23 - 43,34,4,"$24,100,000","$13,900,000",0,0,"$100,000",0,"$400,000",0,"$5,000",1,"$20,000",0,$100,19,$400,15,$100,14,$400,10,$7,1018,$28,718,$7,367,$28,265,$4,1923,$16,1323,$3,3317,$12,2217
"July 9, 2005",01/05/2006,8 - 9 - 39 - 47 - 53,4,5,"$18,100,000","$10,400,000",0,0,"$100,000",0,"$500,000",0,"$5,000",2,"$25,000",0,$100,17,$500,13,$100,22,$500,19,$7,918,$35,571,$7,350,$35,263,$4,2088,$20,1440,$3,3999,$15,2660
"July 6, 2005",01/02/2006,2 - 12 - 25 - 30 - 48,38,4,"$12,000,000","$6,900,000",0,0,"$100,000",1,"$400,000",0,"$5,000",1,"$20,000",0,$100,16,$400,12,$100,18,$400,9,$7,836,$28,595,$7,278,$28,202,$4,1606,$16,1081,$3,2847,$12,1976
"July 2, 2005",12/29/2005,9 - 10 - 29 - 39 - 52,20,4,"$10,000,000","$5,800,000",0,0,"$100,000",0,"$400,000",0,"$5,000",1,"$20,000",1,$100,10,$400,11,$100,22,$400,23,$7,856,$28,641,$7,309,$28,264,$4,1907,$16,1476,$3,3522,$12,2615
"June 29, 2005",12/26/2005,3 - 8 - 22 - 42 - 49,39,5,"$10,000,000","$5,800,000",1,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",0,$100,13,$500,14,$100,24,$500,13,$7,815,$35,553,$7,310,$35,188,$4,1714,$20,1142,$3,2991,$15,1895
"June 25, 2005",12/22/2005,7 - 28 - 31 - 32 - 40,14,2,"$59,500,000","$34,700,000",1,0,"$100,000",0,"$200,000",0,"$5,000",0,"$10,000",1,$100,22,$200,14,$100,35,$200,21,$7,1442,$14,907,$7,523,$14,294,$4,2927,$8,1725,$3,5127,$6,3061
"June 22, 2005",12/19/2005,9 - 13 - 23 - 42 - 51,15,5,"$51,400,000","$29,500,000",0,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",0,$100,26,$500,15,$100,25,$500,14,$7,1254,$35,801,$7,492,$35,290,$4,2582,$20,1555,$3,4480,$15,2709
"June 18, 2005",12/15/2005,5 - 8 - 10 - 16 - 24,5,5,"$43,600,000","$25,000,000",0,0,"$100,000",0,"$500,000",0,"$5,000",1,"$25,000",0,$100,43,$500,30,$100,40,$500,25,$7,1707,$35,1073,$7,594,$35,434,$4,3017,$20,2057,$3,4929,$15,3211
"June 15, 2005",12/12/2005,14 - 20 - 22 - 39 - 44,14,5,"$34,800,000","$20,100,000",0,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",0,$100,22,$500,8,$100,27,$500,18,$7,1058,$35,638,$7,414,$35,248,$4,2284,$20,1386,$3,3935,$15,2439
"June 11, 2005",12/08/2005,3 - 10 - 14 - 24 - 46,37,3,"$27,700,000","$16,000,000",0,0,"$100,000",1,"$300,000",0,"$5,000",1,"$15,000",1,$100,36,$300,11,$100,18,$300,21,$7,1190,$21,801,$7,406,$21,268,$4,2286,$12,1446,$3,3926,$9,2543
"June 8, 2005",12/05/2005,10 - 36 - 40 - 42 - 43,42,5,"$20,100,000","$11,600,000",0,0,"$100,000",0,"$500,000",0,"$5,000",0,"$25,000",0,$100,24,$500,14,$100,24,$500,13,$7,846,$35,618,$7,365,$35,232,$4,2043,$20,1381,$3,3989,$15,2580
"June 4, 2005",12/01/2005,7 - 16 - 38 - 44 - 48,18,4,"$13,500,000","$7,800,000",0,0,"$100,000",0,"$400,000",0,"$5,000",1,"$20,000",0,$100,19,$400,8,$100,21,$400,18,$7,871,$28,653,$7,342,$28,260,$4,2148,$16,1501,$3,3724,$12,2621
"June 1, 2005",11/28/2005,15 - 34 - 39 - 42 - 50,12,2,"$10,000,000","$5,700,000",0,0,"$100,000",0,"$200,000",0,"$5,000",0,"$10,000",0,$100,20,$200,12,$100,28,$200,16,$7,748,$14,491,$7,272,$14,200,$4,1838,$8,1200,$3,3620,$6,2471
"May 28, 2005",11/24/2005,5 - 7 - 24 - 28 - 39,36,4,"$220,300,000","$125,300,000",1,0,"$100,000",2,"$400,000",1,"$5,000",2,"$20,000",0,$100,121,$400,58,$100,140,$400,77,$7,6735,$28,2811,$7,2345,$28,936,$4,12644,$16,5383,$3,21950,$12,9083
"May 25, 2005",11/21/2005,27 - 29 - 31 - 42 - 46,33,2,"$182,200,000","$103,200,000",0,0,"$100,000",0,"$200,000",0,"$5,000",1,"$10,000",0,$100,99,$200,42,$100,108,$200,37,$7,4523,$14,1971,$7,1691,$14,785,$4,9804,$8,4229,$3,17413,$6,7710
"May 21, 2005",11/17/2005,2 - 5 - 7 - 10 - 30,23,2,"$153,400,000","$86,900,000",0,0,"$100,000",2,"$200,000",0,"$5,000",6,"$10,000",1,$100,123,$200,63,$100,140,$200,63,$7,4995,$14,2607,$7,1547,$14,713,$4,8414,$8,4023,$3,14215,$6,6645
"May 18, 2005",11/14/2005,7 - 13 - 17 - 20 - 35,35,5,"$130,500,000","$74,000,000",0,0,"$100,000",0,"$500,000",0,"$5,000",1,"$25,000",1,$100,71,$500,36,$100,83,$500,46,$7,3432,$35,1755,$7,1228,$35,595,$4,6811,$20,3236,$3,11627,$15,5302
"May 14, 2005",11/10/2005,21 - 29 - 38 - 49 - 52,42,2,"$112,000,000","$63,600,000",0,0,"$100,000",1,"$200,000",0,"$5,000",1,"$10,000",2,$100,51,$200,26,$100,60,$200,44,$7,2967,$14,1385,$7,1120,$14,557,$4,6424,$8,3204,$3,11511,$6,6036
"May 11, 2005",11/07/2005,5 - 25 - 46 - 48 - 49,6,5,"$96,600,000","$54,100,000",0,0,"$100,000",0,"$500,000",1,"$5,000",3,"$25,000",1,$100,40,$500,21,$100,54,$500,15,$7,2066,$35,1061,$7,713,$35,388,$4,4344,$20,2424,$3,7891,$15,4253
"May 7, 2005",11/03/2005,21 - 23 - 39 - 44 - 47,19,2,"$84,200,000","$47,200,000",0,0,"$100,000",0,"$100,000",0,"$5,000",0,"$5,000",0,$100,34,$100,18,$100,32,$100,31,$7,1796,$7,984,$7,670,$7,376,$4,3875,$4,2141,$3,6855,$3,3862
"May 4, 2005",10/31/2005,10 - 21 - 27 - 33 - 40,2,2,"$72,300,000","$40,800,000",0,0,"$100,000",0,"$200,000",0,"$5,000",0,"$10,000",0,$100,25,$200,22,$100,31,$200,16,$7,1340,$14,809,$7,492,$14,308,$4,2732,$8,1669,$3,4783,$6,2954
"April 30, 2005",10/27/2005,8 - 15 - 17 - 32 - 48,24,4,"$62,800,000","$35,400,000",0,0,"$100,000",0,"$400,000",0,"$5,000",0,"$20,000",1,$100,31,$400,11,$100,27,$400,25,$7,1435,$28,877,$7,550,$28,316,$4,3115,$16,1767,$3,5416,$12,3068
"April 27, 2005",10/24/2005,11 - 13 - 18 - 32 - 42,4,5,"$54,100,000","$30,200,000",0,0,"$100,000",0,"$500,000",0,"$5,000",1,"$25,000",1,$100,14,$500,15,$100,31,$500,24,$7,1295,$35,788,$7,499,$35,313,$4,2677,$20,1623,$3,4655,$15,2886
